1. open,2. high,3. low,4. close,5. volume
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,0
1.1401,1.1401,1.1401,1.1401,6000
1.1200,1.1200,1.1200,1.1200,10000
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,3000
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1600,1.1600,1.1600,1.1600,0
1.1705,1.1705,1.1600,1.1600,5000
1.1805,1.1805,1.1700,1.1700,5000
1.1700,1.1700,1.1700,1.1700,0
1.1700,1.1700,1.1700,1.1700,0
1.1730,1.1770,1.1700,1.1700,9000
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1200,1.1200,1.1200,1.1200,0
1.1795,1.1900,1.1200,1.1200,5000
1.2000,1.2000,1.2000,1.2000,0
1.2000,1.2000,1.2000,1.2000,0
1.2000,1.2000,1.2000,1.2000,500
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0205,1.0205,1.0100,1.0100,5000
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,5000
0.9900,0.9900,0.9900,0.9900,7000
0.9142,0.9142,0.9142,0.9142,0
0.9142,0.9142,0.9142,0.9142,0
0.9142,0.9142,0.9142,0.9142,0
0.9142,0.9142,0.9142,0.9142,20000
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9400,0.9400,0.9400,0.9400,0
0.9488,0.9488,0.9400,0.9400,9000
0.8971,0.8971,0.8971,0.8971,500
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,0
1.0000,1.0000,1.0000,1.0000,1000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,1200
1.0900,1.0900,1.0900,1.0900,0
1.0900,1.0900,1.0900,1.0900,0
1.0900,1.0900,1.0900,1.0900,0
1.0900,1.0900,1.0900,1.0900,0
1.0900,1.0900,1.0900,1.0900,0
1.0900,1.0900,1.0900,1.0900,0
1.0900,1.0900,1.0900,1.0900,0
1.0900,1.0900,1.0900,1.0900,0
1.0900,1.0900,1.0900,1.0900,2000
1.1005,1.1005,1.0900,1.0900,2000
1.1300,1.1300,1.1300,1.1300,11
1.1300,1.1300,1.1300,1.1300,0
1.1300,1.1300,1.1300,1.1300,16500
1.1200,1.1300,1.1200,1.1300,16500
1.1500,1.1500,1.1500,1.1500,0
1.1500,1.1500,1.1500,1.1500,2100
1.1500,1.1500,1.1500,1.1500,5000
1.1400,1.1400,1.1400,1.1400,1000
1.1505,1.1505,1.1400,1.1400,1000
1.1800,1.1800,1.1800,1.1800,0
1.1800,1.1800,1.1800,1.1800,0
1.1800,1.1800,1.1800,1.1800,4000
1.1805,1.1805,1.1700,1.1700,3000
1.2700,1.2700,1.2700,1.2700,0
1.2700,1.2700,1.2700,1.2700,0
1.2700,1.2700,1.2700,1.2700,0
1.2700,1.2700,1.2700,1.2700,0
1.2700,1.2700,1.2700,1.2700,0
1.2700,1.2700,1.2700,1.2700,0
1.2700,1.2700,1.2700,1.2700,500
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,4000
1.2793,1.2793,1.2793,1.2793,0
1.2793,1.2793,1.2793,1.2793,0
1.2793,1.2793,1.2793,1.2793,0
1.2900,1.2900,1.2900,1.2900,0
1.3075,1.3075,1.2900,1.2900,4000
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,10000
1.3300,1.3300,1.3300,1.3300,0
1.3300,1.3300,1.3300,1.3300,0
1.3300,1.3300,1.3300,1.3300,8800
1.3700,1.3700,1.3600,1.3600,58300
1.3800,1.3800,1.3800,1.3800,0
1.3800,1.3800,1.3800,1.3800,0
1.3800,1.3800,1.3800,1.3800,0
1.3800,1.3800,1.3800,1.3800,500
1.3500,1.3500,1.3500,1.3500,0
1.3605,1.3605,1.3500,1.3500,3000
1.2525,1.2525,1.2400,1.2400,0
1.2525,1.2525,1.2400,1.2400,0
1.2525,1.2525,1.2400,1.2400,0
1.2525,1.2525,1.2400,1.2400,0
1.2525,1.2525,1.2400,1.2400,0
1.2525,1.2525,1.2400,1.2400,0
1.2525,1.2525,1.2400,1.2400,0
1.2525,1.2525,1.2400,1.2400,0
1.2525,1.2525,1.2400,1.2400,4000
1.1800,1.1800,1.1700,1.1700,0
1.1800,1.1800,1.1700,1.1700,0
1.1800,1.1800,1.1700,1.1700,0
1.1800,1.1800,1.1700,1.1700,0
1.1800,1.1800,1.1700,1.1700,0
1.1800,1.1800,1.1700,1.1700,0
1.1800,1.1800,1.1700,1.1700,0
1.1800,1.1800,1.1700,1.1700,0
1.1800,1.1800,1.1700,1.1700,8000
1.1800,1.1800,1.1800,1.1800,0
1.1800,1.1800,1.1800,1.1800,20000
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,0
1.2499,1.2499,1.2499,1.2499,300
1.2240,1.2240,1.2200,1.2200,0
1.2240,1.2240,1.2200,1.2200,0
1.2240,1.2240,1.2200,1.2200,0
1.2240,1.2240,1.2200,1.2200,0
1.2240,1.2240,1.2200,1.2200,13000
1.2100,1.2100,1.2100,1.2100,9500
1.2900,1.2900,1.2700,1.2700,0
1.2900,1.2900,1.2700,1.2700,0
1.2900,1.2900,1.2700,1.2700,9900
1.2400,1.2400,1.2400,1.2400,2000
1.2205,1.2205,1.2080,1.2080,26000
1.1880,1.1880,1.1880,1.1880,0
1.2800,1.2800,1.1880,1.1880,6000
1.2950,1.2950,1.2950,1.2950,1000
1.3390,1.3390,1.3390,1.3390,0
1.3390,1.3390,1.3390,1.3390,0
1.3390,1.3390,1.3390,1.3390,0
1.3390,1.3390,1.3390,1.3390,17000
1.3200,1.3200,1.3200,1.3200,0
1.3200,1.3200,1.3200,1.3200,6000
1.3100,1.3100,1.3100,1.3100,3000
1.3720,1.3720,1.3720,1.3720,0
1.3720,1.3720,1.3720,1.3720,10000
1.3500,1.3500,1.3500,1.3500,1000
1.3700,1.3700,1.3700,1.3700,4810
1.3600,1.3600,1.3600,1.3600,0
1.3600,1.3600,1.3600,1.3600,0
1.3600,1.3600,1.3600,1.3600,5000
1.3925,1.3925,1.3800,1.3800,0
1.3925,1.3925,1.3800,1.3800,0
1.3925,1.3925,1.3800,1.3800,10000
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,5000
1.4299,1.4299,1.4299,1.4299,165
1.3990,1.3990,1.3990,1.3990,6000
1.3960,1.3960,1.3960,1.3960,0
1.3960,1.3960,1.3960,1.3960,0
1.3960,1.3960,1.3960,1.3960,0
1.3960,1.3960,1.3960,1.3960,0
1.3960,1.3960,1.3960,1.3960,0
1.3960,1.3960,1.3960,1.3960,0
1.3960,1.3960,1.3960,1.3960,0
1.3960,1.3960,1.3960,1.3960,0
1.3960,1.3960,1.3960,1.3960,2500
1.4300,1.4300,1.4300,1.4300,0
1.4300,1.4300,1.4300,1.4300,0
1.4300,1.4300,1.4300,1.4300,0
1.4300,1.4300,1.4300,1.4300,0
1.4300,1.4300,1.4300,1.4300,5000
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,0
1.3950,1.3950,1.3950,1.3950,25
1.3950,1.3950,1.3950,1.3950,1500
1.4066,1.4066,1.4066,1.4066,0
1.4066,1.4066,1.4066,1.4066,0
1.4066,1.4066,1.4066,1.4066,10000
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,13000
1.4000,1.4000,1.4000,1.4000,11000
1.4100,1.4100,1.4100,1.4100,0
1.4100,1.4100,1.4100,1.4100,0
1.4100,1.4100,1.4100,1.4100,0
1.4100,1.4100,1.4100,1.4100,0
1.4100,1.4100,1.4100,1.4100,0
1.4100,1.4100,1.4100,1.4100,0
1.4100,1.4100,1.4100,1.4100,4000
1.4000,1.4000,1.4000,1.4000,4000
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,100
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,200
1.4115,1.4115,1.4115,1.4115,0
1.4115,1.4115,1.4115,1.4115,0
1.4115,1.4115,1.4115,1.4115,4500
1.4100,1.4300,1.4100,1.4300,0
1.4100,1.4300,1.4100,1.4300,0
1.4100,1.4300,1.4100,1.4300,0
1.4100,1.4300,1.4100,1.4300,0
1.4100,1.4300,1.4100,1.4300,0
1.4100,1.4300,1.4100,1.4300,0
1.4100,1.4300,1.4100,1.4300,0
1.4100,1.4300,1.4100,1.4300,30700
1.3875,1.3875,1.3875,1.3875,50000
1.3875,1.3875,1.3875,1.3875,0
1.3875,1.3875,1.3875,1.3875,0
1.3875,1.3875,1.3875,1.3875,0
1.3875,1.3875,1.3875,1.3875,0
1.3875,1.3875,1.3875,1.3875,0
1.3875,1.3875,1.3875,1.3875,0
1.3875,1.3875,1.3875,1.3875,750
1.3875,1.3875,1.3875,1.3875,0
1.3875,1.3875,1.3875,1.3875,1000
1.4080,1.4080,1.3900,1.3900,0
1.4080,1.4080,1.3900,1.3900,0
1.4080,1.4080,1.3900,1.3900,1200
1.4080,1.4080,1.3900,1.3900,0
1.4080,1.4080,1.3900,1.3900,0
1.4080,1.4080,1.3900,1.3900,0
1.4080,1.4080,1.3900,1.3900,15250
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,6000
1.4500,1.4500,1.3800,1.3800,30600
1.4230,1.4230,1.4230,1.4230,0
1.4230,1.4230,1.4230,1.4230,0
1.4230,1.4230,1.4230,1.4230,0
1.4230,1.4230,1.4230,1.4230,0
1.4230,1.4230,1.4230,1.4230,0
1.4230,1.4230,1.4230,1.4230,13000
1.4230,1.4230,1.4230,1.4230,0
1.4230,1.4230,1.4230,1.4230,0
1.4230,1.4230,1.4230,1.4230,12200
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,0
1.5400,1.5400,1.5400,1.5400,5000
1.5800,1.5800,1.5500,1.5500,0
1.5800,1.5800,1.5500,1.5500,0
1.5800,1.5800,1.5500,1.5500,0
1.5800,1.5800,1.5500,1.5500,6000
1.5310,1.5600,1.5310,1.5600,7200
1.4650,1.4650,1.4650,1.4650,0
1.4650,1.4650,1.4650,1.4650,0
1.4650,1.4650,1.4650,1.4650,0
1.4650,1.4650,1.4650,1.4650,0
1.4650,1.4650,1.4650,1.4650,0
1.4650,1.4650,1.4650,1.4650,3957
1.4300,1.4300,1.4300,1.4300,0
1.4300,1.4300,1.4300,1.4300,0
1.4300,1.4300,1.4300,1.4300,0
1.4300,1.4300,1.4300,1.4300,11000
1.4335,1.4335,1.4335,1.4335,0
1.4335,1.4335,1.4335,1.4335,0
1.4335,1.4335,1.4335,1.4335,138
1.3935,1.4350,1.3935,1.4000,24985
1.3990,1.3990,1.3990,1.3990,1000
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,30000
1.4430,1.4430,1.4430,1.4430,11000
1.4430,1.4430,1.4430,1.4430,11000
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,0
1.4430,1.4430,1.4430,1.4430,15000
1.4430,1.4430,1.4430,1.4430,6000
1.4399,1.4399,1.4300,1.4300,0
1.4399,1.4399,1.4300,1.4300,0
1.4399,1.4399,1.4300,1.4300,9000
1.4399,1.4399,1.4300,1.4300,6000
1.4700,1.4700,1.4700,1.4700,0
1.4700,1.4700,1.4700,1.4700,0
1.4700,1.4700,1.4700,1.4700,20000
1.5000,1.5000,1.5000,1.5000,0
1.5000,1.5000,1.5000,1.5000,0
1.5000,1.5000,1.5000,1.5000,0
1.5000,1.5000,1.5000,1.5000,0
1.5000,1.5000,1.5000,1.5000,0
1.5000,1.5000,1.5000,1.5000,2000
1.4578,1.4578,1.4578,1.4578,27000
1.4675,1.4675,1.4675,1.4675,0
1.4675,1.4675,1.4675,1.4675,0
1.4675,1.4675,1.4675,1.4675,20
1.4675,1.4675,1.4675,1.4675,0
1.4675,1.4675,1.4675,1.4675,0
1.4675,1.4675,1.4675,1.4675,100
1.5400,1.5400,1.5200,1.5200,0
1.5400,1.5400,1.5200,1.5200,0
1.5400,1.5400,1.5200,1.5200,0
1.5400,1.5400,1.5200,1.5200,0
1.5400,1.5400,1.5200,1.5200,0
1.5400,1.5400,1.5200,1.5200,0
1.5400,1.5400,1.5200,1.5200,0
1.5400,1.5400,1.5200,1.5200,10500
1.4715,1.4715,1.4715,1.4715,0
1.4715,1.4715,1.4715,1.4715,0
1.4715,1.4715,1.4715,1.4715,0
1.4715,1.4715,1.4715,1.4715,0
1.4715,1.4715,1.4715,1.4715,0
1.4601,1.4601,1.4600,1.4600,6000
1.4715,1.4715,1.4715,1.4715,1
1.4715,1.4715,1.4715,1.4715,0
1.4715,1.4715,1.4715,1.4715,925
1.4230,1.4230,1.4230,1.4230,0
1.4230,1.4230,1.4230,1.4230,3000
1.4330,1.4330,1.4330,1.4330,0
1.4330,1.4330,1.4330,1.4330,0
1.4330,1.4330,1.4330,1.4330,2000
1.4290,1.4290,1.4290,1.4290,2000
1.4400,1.4400,1.4400,1.4400,14000
1.4500,1.4500,1.4500,1.4500,1100
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,26000
1.4000,1.4000,1.4000,1.4000,21000
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,900
1.3900,1.3900,1.3900,1.3900,14500
1.4100,1.4100,1.4100,1.4100,15000
1.4000,1.4085,1.4000,1.4085,20300
1.3700,1.3700,1.3700,1.3700,20000
1.3900,1.3900,1.3900,1.3900,0
1.3700,1.3700,1.3700,1.3700,11990
1.3700,1.3700,1.3700,1.3700,0
1.3700,1.3700,1.3700,1.3700,20000
1.3800,1.3800,1.3800,1.3800,0
1.3600,1.3600,1.3600,1.3600,0
1.3600,1.3600,1.3600,1.3600,10500
1.3800,1.3800,1.3800,1.3800,39000
1.4200,1.4200,1.4200,1.4200,0
1.3800,1.3800,1.3800,1.3800,0
1.3800,1.3800,1.3800,1.3800,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,3750
1.4200,1.4200,1.4200,1.4200,0
1.4200,1.4200,1.4200,1.4200,100
1.3830,1.3830,1.3830,1.3830,0
1.3830,1.3830,1.3830,1.3830,0
1.3830,1.3830,1.3830,1.3830,0
1.3830,1.3830,1.3830,1.3830,0
1.3830,1.3830,1.3830,1.3830,425
1.3700,1.3700,1.3700,1.3700,10000
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,9200
1.3830,1.3830,1.3800,1.3800,4425
1.3800,1.3800,1.3800,1.3800,0
1.3800,1.3800,1.3800,1.3800,0
1.3800,1.3800,1.3800,1.3800,0
1.3800,1.3800,1.3800,1.3800,97000
1.3800,1.3800,1.3800,1.3800,0
1.3800,1.3800,1.3800,1.3800,10000
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,0
1.4000,1.4000,1.4000,1.4000,1500
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,0
1.4400,1.4400,1.4400,1.4400,500
1.4400,1.4400,1.4380,1.4380,0
1.4400,1.4400,1.4380,1.4380,0
1.4400,1.4400,1.4380,1.4380,104610
1.4400,1.4400,1.4380,1.4380,0
1.4400,1.4400,1.4380,1.4380,0
1.4400,1.4400,1.4380,1.4380,2120
1.4100,1.4100,1.3845,1.3845,1000
1.4100,1.4100,1.3845,1.3845,0
1.4100,1.4100,1.3845,1.3845,0
1.4100,1.4100,1.3845,1.3845,8100
1.3200,1.3200,1.3200,1.3200,0
1.3201,1.3350,1.3200,1.3200,16629
1.3100,1.3100,1.3100,1.3100,19431
1.3500,1.3500,1.3500,1.3500,0
1.3500,1.3500,1.3500,1.3500,33000
1.3500,1.3500,1.3500,1.3500,1250
1.3301,1.3301,1.3300,1.3300,14000
1.2900,1.2900,1.2900,1.2900,0
1.2900,1.2900,1.2900,1.2900,5000
1.3000,1.3000,1.3000,1.3000,1318
1.2900,1.3000,1.2900,1.3000,322950
1.2900,1.2900,1.2900,1.2900,428
1.3370,1.3370,1.3370,1.3370,230
1.3300,1.3385,1.3300,1.3385,22010
1.2700,1.2900,1.2200,1.2900,1700
1.2098,1.2098,1.1900,1.1900,0
1.2098,1.2098,1.1900,1.1900,11200
1.2299,1.2300,1.2299,1.2300,200
1.2000,1.2000,1.2000,1.2000,5000
1.1700,1.1700,1.1700,1.1700,0
1.1600,1.1700,1.1600,1.1700,14100
1.1100,1.1100,1.1100,1.1100,0
1.1110,1.1110,1.1100,1.1100,14000
1.1232,1.1232,1.1232,1.1232,0
1.1232,1.1232,1.1232,1.1232,0
1.1232,1.1232,1.1232,1.1232,0
1.1232,1.1232,1.1232,1.1232,0
1.1232,1.1232,1.1232,1.1232,0
1.1232,1.1232,1.1232,1.1232,0
1.1232,1.1232,1.1232,1.1232,0
1.1232,1.1232,1.1232,1.1232,0
1.1232,1.1232,1.1232,1.1232,200
1.0890,1.0890,1.0890,1.0890,0
1.0890,1.0890,1.0890,1.0890,0
1.0890,1.0890,1.0890,1.0890,0
1.0890,1.0890,1.0890,1.0890,0
1.0890,1.0890,1.0890,1.0890,8000
1.0730,1.0730,1.0730,1.0730,0
1.0730,1.0730,1.0730,1.0730,3000
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,0
1.0600,1.0600,1.0600,1.0600,400
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,10000
1.0500,1.0500,1.0500,1.0500,6000
1.0700,1.0700,1.0700,1.0700,0
1.0700,1.0700,1.0700,1.0700,0
1.0700,1.0700,1.0700,1.0700,1031
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,2000
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,2000
1.0300,1.0300,1.0200,1.0200,46450
1.0350,1.0350,1.0350,1.0350,2000
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,20200
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,14000
1.0200,1.0300,1.0200,1.0300,0
1.0200,1.0300,1.0200,1.0300,0
1.0200,1.0300,1.0200,1.0300,0
1.0200,1.0300,1.0200,1.0300,0
1.0200,1.0300,1.0200,1.0300,0
1.0200,1.0300,1.0200,1.0300,0
1.0200,1.0300,1.0200,1.0300,16000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,10000
1.0500,1.0500,1.0500,1.0500,2281
1.0500,1.0500,1.0500,1.0500,2994
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,21800
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,818
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,8100
1.0300,1.0300,1.0300,1.0300,5000
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,24000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,15000
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,0
1.0200,1.0200,1.0200,1.0200,8000
1.0200,1.0200,1.0200,1.0200,8000
1.0300,1.0300,1.0300,1.0300,0
1.0300,1.0300,1.0300,1.0300,7000
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,1500
1.0400,1.0401,1.0400,1.0400,5500
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,0
1.0400,1.0400,1.0400,1.0400,25000
1.0200,1.0301,1.0200,1.0200,0
1.0200,1.0301,1.0200,1.0200,25000
1.0200,1.0200,1.0200,1.0200,3000
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,0
0.9900,0.9900,0.9900,0.9900,15000
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,0
1.0500,1.0500,1.0500,1.0500,4000
1.0300,1.0300,1.0000,1.0000,31250
1.0380,1.0380,1.0380,1.0380,1000
1.0300,1.0300,1.0100,1.0100,14320
1.0000,1.0000,1.0000,1.0000,9000
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,0
1.0100,1.0100,1.0100,1.0100,4000
1.0300,1.0500,1.0300,1.0500,0
